CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Canada,CAN,20210125,C3: Cancel public events,2,0,"On 25 January 2021, the City of Toronto (most populous in Canada) continues to conform with the “Province-wide (Ontario) declaration of emergency …(by) extending the cancellation of City-led and City-permitted outdoor special events through March 31”. Similar policies are in place in Quebec and other provinces. See City of Toronto website, archived: https://web.archive.org/web/20210125211052/https://www.toronto.ca/home/covid-19/covid-19-latest-city-of-toronto-news/affected-city-services/?accordion=events  ***Updated to also include Quebec - ""Activities organized in a public place Prohibited, except for places of worship (maximum of 10 people in attendance) and funerals (a maximum of 25 people excluding the staff of the funeral establishment and volunteers inside or outside the building. Keeping an attendance register is mandatory). Moreover, no food or alcohol can be served.""  http://web.archive.org/web/20210129173941/https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/ "
Canada,CAN,20210125,C4: Restrictions on gatherings,4,0,"On 25 January 2021, the government of Quebec clarified that its rule limiting regular religious observance gatherings to 10 persons applies to the entire building, not each room. Other than religious settings: “Indoor or outdoor private gatherings (p)rohibited.” Quebec may have the most restrictive provincial policy in place now. Other provinces have also restricted indoor and outdoor gatherings to a maximum of 10 persons. See Government of Quebec and Montreal Gazette newspaper websites, archived:  https://web.archive.org/web/20210125212921/https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/  https://web.archive.org/web/20210125213115/https://montrealgazette.com/news/local-news/quebec-flip-flops-on-gatherings-in-places-of-worship-for-third-time-in-48-hours"
Canada,CAN,20210125,C5: Close public transport,1,0,"Municipal public transit in the province of New Brunswick reduced to 50% seating capacity. See CAN-NB. ***edited to add link  http://web.archive.org/web/20210129205247/https://twitter.com/ThinkTransitSJ/"
Canada,CAN,20210125,C6: Stay at home requirements,2,0,"As of 25 January 2021, the government of Quebec continues to impose a curfew between 8 p.m. and 5 a.m except for travel to and from an essential workplace and walking a dog. No other province has a curfew. See government of Quebec website, archived:  https://web.archive.org/web/20210125212921/https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/"
Canada,CAN,20210125,C7: Restrictions on internal movement,2,0,"As of January 25 2021, the 4 Atlantic provinces continue to require 14-day quarantine requirements on Canadians entering from another province (including other Atlantic provinces; Atlantic bubble suspended) as well as restrictions on ""non-essential"" travel into these provinces by non-residents. For examples, see CAN-NB and CAN_NL.   See New Brunswick website: http://web.archive.org/web/20210130111953/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/travel.html  ***note updated to include New Brunswick website link "
Canada,CAN,20210125,C8: International travel controls,4,,"As of 25 January 2021, the government of Canada’s rules remain in place restricting non-Canadians from entering Canada except to perform “essential” work or to visit a family member who is a Canadian citizen. See Government of Canada website, archived:  https://web.archive.org/web/20210114193357/https://www.canada.ca/en/immigration-refugees-citizenship/services/coronavirus-covid19/travel-restrictions-exemptions.html"
Canada,CAN,20210125,E1: Income support,2,1,"E1 = 2A  As of 25 January 2021, the government of Canada continues to pay the Canada Recovery Benefit to self-employed Canadians who have lost income. In addition, Employment Insurance benefits and eligibility rules for formerly employed Canadians have been enhanced in many circumstances. See government of Canada websites, archived:  https://web.archive.org/web/20210125223626/https://www.canada.ca/en/revenue-agency/services/benefits/recovery-benefit.html  https://web.archive.org/web/20201124235654/https://www.canada.ca/en/revenue-agency/services/benefits/recovery-benefit/crb-statistics.html  https://web.archive.org/web/20210125224852/https://www.canada.ca/en/services/benefits/ei/notice-covid-19.html"
Canada,CAN,20210125,H1: Public information campaigns,2,1,"As of 25 January 2021, the government of Canada continues to provide online information resources on covid-19.  https://web.archive.org/web/20210125231259/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/digital-resources.html"
Canada,CAN,20210125,H2: Testing policy,2,,"As of 25 January 2021, the government of Canada’s “Pan-Canadian COVID-19 Testing and Screening Guidance: Technical guidance and implementation plan”   continues to apply. See Government of Canada website, archived:  https://web.archive.org/web/20210125231908/https://www.canada.ca/en/health-canada/services/drugs-health-products/covid19-industry/medical-devices/testing/pan-canadian-guidance.html"
Canada,CAN,20210125,H3: Contact tracing,1,,"On 25 January 2021, the Canadian Medical Association (CMA) called for “redoubling our efforts in effective … contact tracing”. This indicates that previously reported problems keeping contact tracing on pace with higher case numbers remain an issue. See CMA newswire, archived:  https://web.archive.org/web/20210125233051/https://www.newswire.ca/news-releases/one-year-since-first-canadian-covid-19-case-the-cma-calls-for-a-clear-and-focused-plan-ahead-876909120.html"
Canada,CAN,20210125,H7: Vaccination policy,3,1,"As of 25 January 1:05 pm EST, according to an unofficial vaccine tracker website, “more than 733,500 Canadians [1.9% of the national population] have received at least one dose of an approved COVID-19 vaccine. At least 96,537 [0.25%] of Canadians are fully vaccinated, having received both required doses.” See covid19tracker.ca, archived:  https://web.archive.org/web/20210124221629/https://covid19tracker.ca/vaccinationtracker.html"
Canada,CAN,20210125,H8: Protection of elderly people,3,0,"As of 25 January 2021, the government of Canada’s “Interim guidance: Care of residents in long term care homes during the COVID-19 pandemic” continues to apply. Some provinces -- e.g., British Columbia -- have implemented strict measures to protect long-term care residents. See Government of Canada website, archived:  https://web.archive.org/web/20210125234806/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/guidance-documents/residents-long-term-care-homes-covid-19.html"
Canada,CAN,20210127,H3: Contact tracing,1,,"In a 27 January 2021 report, the Globe and Mail, Canada’s only newspaper with a national readership, reported on recent contact tracing problems in a region in the province of Ontario north of Toronto with an outbreak of cases attributed to the “British variant”. The regional public health officer “reached out to other public-health units in Ontario for assistance with contact tracing. Three have stepped up … sending a total of nine staff to help with contact tracing...Without help from the other regions, Dr. Gardner said his health unit did not have the resources to reach contacts within 24 hours.” However, redeployment of contact tracers from low-case to high-case regions is a positive initiative. See Globe and Mail newspaper website, archived:  https://web.archive.org/web/20210128135316/https://www.theglobeandmail.com/canada/article-covid-19-cases-keep-climbing-after-ontario-long-term-care-home-struck/"
Canada,CAN,20210128,C8: International travel controls,4,,"In a 28 January 2021 Canadian Press news service report, more coverage of whether border controls are strict enough to encourage enough Canadians to heed public health advice to limit international travel to essential trips. See Globe and Mail newspaper website, archived:  https://web.archive.org/web/20210128135746/https://www.theglobeandmail.com/canada/article-holiday-season-vacations-coincide-with-rise-in-covid-19-travel-related-2/"
Canada,CAN,20210129,C1: School closing,3,0,"C1 = 3T  In the 29 January 2021 print edition of the Globe and Mail newspaper, there was a report on the province of Ontario’s decision to return elementary and secondary students in some regions (Ottawa, southeastern Ontario including Kingston, southwestern Ontario including London) to in-class learning at school from online classes at home. However, schools in the Cities of Toronto and Hamilton as well as the regions of Windsor-Essex (bordering Detroit), Peel and York (suburban Toronto) continue to conduct classes online until at least 10 February 2021. Universities and colleges in Ontario’s urban areas are also holding online classes. See Globe and Mail newspaper website, archived:  https://web.archive.org/web/20210129181047/https://www.theglobeandmail.com/canada/article-ontario-modelling-projects-continued-drop-in-cases-if-restrictions/"
Canada,CAN,20210129,C2: Workplace closing,3,0,"In the 29 January 2021 print editions of English-language Canadian newspapers, a Canadian Press report quoted Quebec Premier Francois Legault’s warning that “the majority of measures will remain … such as closing non-essential businesses”. Quebec continues to enforce the most restrictive policy among Canada’s provinces and territories. See Globe and Mail newspaper website, archived:  https://web.archive.org/web/20210129153654/https://www.theglobeandmail.com/canada/article-number-of-deaths-in-quebec-jumped-10-per-cent-in-2020-due-to-covid-19/"
Canada,CAN,20210129,C3: Cancel public events,2,0,"C3 = 3T  On 29 January 2021, the Province of Ontario’s Regulation 82/20 continues in force: “Indoor organized events … are not permitted...Meeting and event spaces are closed...Concert venues, theatres and cinemas are not permitted to open for any purpose.” The Province of Quebec and other provinces have imposed similar rules. See City of Toronto website, archived:  https://web.archive.org/web/20201202172433/https://www.toronto.ca/home/covid-19/covid-19-reopening-recovery-rebuild/covid-19-reopening-guidelines-for-businesses-organizations/covid-19-guidance-indoor-outdoor-events/"
